TIME,X error,Y error,X,Y,thetaX,thetaY,slidingY,slidingY,error_x_dot,error_y_dot,saturation_x,saturation_y
0.03262639045715332,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.06391477584838867,-3,0,214,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.09674644470214844,-2,0,213,237,-0.3467141638175127,0.0,-0.019250243906044434,0.0,-0.015500243906044436,0.0,0,0
0.12865424156188965,-2,0,213,237,0.16240762335345818,0.0,0.013192429718424733,0.0,0.015692429718424734,0.0,0,0
0.1598951816558838,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.1923367977142334,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.22459936141967773,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.25674891471862793,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.28797268867492676,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.3363208770751953,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.36873817443847656,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.3997061252593994,-2,-1,213,238,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.4325566291809082,-2,0,213,237,-0.07712466894235857,-0.21926102152144356,-0.0025,-0.017145973038102353,0.0,-0.016145973038102352,0,0
0.463625431060791,-2,0,213,237,-0.07712466894235857,0.19007084040895839,-0.0025,0.015697128015508866,0.0,0.015697128015508866,0,0
0.49633193016052246,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.5279874801635742,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.5606391429901123,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.5922608375549316,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.623903751373291,-2,-1,213,238,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.6565690040588379,-2,0,213,237,-0.07712466894235857,-0.2095957712052067,-0.0025,-0.016318412902471807,0.0,-0.015318412902471806,0,0
0.6884992122650146,-2,0,213,237,-0.07712466894235857,0.19114761669012212,-0.0025,0.015788953803529484,0.0,0.015788953803529484,0,0
0.7357151508331299,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.7685832977294922,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.8003940582275391,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.8319215774536133,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.8650383949279785,-2,-1,213,238,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
0.896155595779419,-2,0,213,237,-0.07712466894235857,-0.21250222435653532,-0.0025,-0.016566976944432075,0.0,-0.015566976944432074,0,0
0.9280734062194824,-1,0,212,237,-0.07712466894235857,0.18872447845297802,-0.0025,0.015582360589961734,0.0,0.015582360589961734,0,0
0.959892749786377,-2,0,213,237,0.20684111227930313,0.0,0.014906421654353135,0.0,0.016156421654353135,0.0,0,0
0.9916102886199951,-2,0,213,237,-0.30562837326993725,0.0,-0.01773594754622398,0.0,-0.015235947546223982,0.0,0,0
1.0245401859283447,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
1.0563900470733643,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
1.0882282257080078,-3,0,214,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
1.1358678340911865,-2,0,213,237,-0.3427730067137974,0.0,-0.0189776503049666,0.0,-0.0152276503049666,0.0,0,0
1.1685755252838135,-2,0,213,237,0.08468757014287091,0.0,0.007999724633762905,0.0,0.010499724633762905,0.0,0,0
1.2004921436309814,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
1.2319345474243164,-1,0,212,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
1.2639789581298828,-2,0,213,237,0.19589024049137596,0.0,0.014162982126058326,0.0,0.015412982126058326,0.0,0,0
1.2958717346191406,-2,0,213,237,-0.3182387943375788,0.0,-0.018604808054124206,0.0,-0.016104808054124207,0.0,0,0
1.328521728515625,-2,1,213,236,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
1.3603270053863525,-2,0,213,237,-0.07712466894235857,0.21502177488247642,-0.0025,0.016782656140641346,0.0,0.015782656140641345,0,0
1.3920984268188477,-2,0,213,237,-0.07712466894235857,-0.19034684239918778,-0.0025,-0.01572066176415469,0.0,-0.01572066176415469,0,0
1.4248230457305908,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
1.4561755657196045,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
1.4884462356567383,-2,0,213,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
1.5360996723175049,-3,0,214,237,-0.07712466894235857,0.0,-0.0025,0.0,0.0,0.0,0,0
