TIME,X error,Y error,X,Y,thetaX,thetaY,slidingY,slidingY,error_x_dot,error_y_dot,saturation_x,saturation_y
16.799445390701294,-5,-4,316,241,-0.1920859069643435,-0.26169340072103386,-0.00625,-0.018689259957506657,0.0,-0.015689259957506658,0,0
16.831297397613525,-5,-5,316,242,-0.1920859069643435,-0.28715698048377253,-0.00625,-0.01983258089356626,0.0,-0.01583258089356626,0,0
16.86405062675476,-5,-6,316,243,-0.1920859069643435,-0.3040358137032965,-0.00625,-0.02023450870999143,0.0,-0.015234508709991428,0,0
16.89579749107361,-6,-6,317,243,-0.1920859069643435,-0.3334570077043368,-0.00625,-0.02173068498904858,0.0,-0.015730684989048577,0,0
16.927468299865723,-6,-7,317,244,-0.4614444023735745,-0.14755900515718723,-0.023249586950644358,-0.006,-0.015749586950644358,0.0,0,0
16.95991063117981,-6,-8,317,245,-0.23021423736929586,-0.3577707657020852,-0.0075,-0.022787408628620037,0.0,-0.015787408628620037,0,0
16.991734743118286,-7,-8,318,245,-0.23021423736929586,-0.3771252076928488,-0.0075,-0.023411962696493795,0.0,-0.015411962696493794,0,0
17.039853811264038,-7,-9,318,246,-0.49776414628986454,-0.196351060970686,-0.024461357506742585,-0.008,-0.015711357506742584,0.0,0,0
17.071232795715332,-8,-9,319,246,-0.2682471276480782,-0.343295578295328,-0.00875,-0.019390891163675632,0.0,-0.010390891163675633,0,0
17.103662967681885,-8,-9,319,246,-0.5376716192050516,-0.22067382753237008,-0.02593423142090827,-0.009,-0.01593423142090827,0.0,0,0
17.134995937347412,-8,-9,319,246,-0.3061849357011635,-0.22067382753237008,-0.01,-0.009,0.0,0.0,0,0
17.16734790802002,-8,-9,319,246,-0.3061849357011635,-0.22067382753237008,-0.01,-0.009,0.0,0.0,0,0
17.198907613754272,-8,-10,319,247,-0.3061849357011635,-0.22067382753237008,-0.01,-0.009,0.0,0.0,0,0
17.231833934783936,-8,-9,319,246,-0.3061849357011635,-0.4236421201163608,-0.01,-0.02535745042326959,0.0,-0.015357450423269588,0,0
17.26328730583191,-8,-9,319,246,-0.3061849357011635,-0.028112564459008806,-0.01,0.006659971027046416,0.0,0.015659971027046415,0,0
17.29489779472351,-8,-9,319,246,-0.3061849357011635,-0.22067382753237008,-0.01,-0.009,0.0,0.0,0,0
17.327266454696655,-8,-9,319,246,-0.3061849357011635,-0.22067382753237008,-0.01,-0.009,0.0,0.0,0,0
17.359253406524658,-7,-9,318,246,-0.3061849357011635,-0.22067382753237008,-0.01,-0.009,0.0,0.0,0,0
17.39126992225647,-7,-9,318,246,-0.035133915710468644,-0.22067382753237008,0.006408856481983447,-0.009,0.015158856481983448,0.0,0,0
17.439789533615112,-7,-9,318,246,-0.2682471276480782,-0.22067382753237008,-0.00875,-0.009,0.0,0.0,0,0
17.471450805664062,-7,-9,318,246,-0.2682471276480782,-0.22067382753237008,-0.00875,-0.009,0.0,0.0,0,0
17.50324845314026,-8,-9,319,246,-0.2682471276480782,-0.22067382753237008,-0.00875,-0.009,0.0,0.0,0,0
17.535672187805176,-8,-10,319,247,-0.5347206614681003,-0.22067382753237008,-0.02572443371398151,-0.009,-0.01572443371398151,0.0,0,0
17.567623376846313,-8,-9,319,246,-0.3061849357011635,-0.4243562827928007,-0.01,-0.025420802235376315,0.0,-0.015420802235376315,0,0
17.599931240081787,-8,-9,319,246,-0.3061849357011635,-0.02824761569297853,-0.01,0.006648869885757367,0.0,0.015648869885757366,0,0
